antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'has_zeros', 'more_positive_or_negative_p'})","frozenset({'vs_str_error', 'weigth_of_list_wp'})",0.29411764705882354,0.47058823529411764,0.17647058823529413,0.6,1.275,0.03806228373702422,1.3235294117647058,0.3055555555555556
"frozenset({'has_zeros', 'vs_str_error', 'more_positive_or_negative_p'})",frozenset({'weigth_of_list_wp'}),0.29411764705882354,0.47058823529411764,0.17647058823529413,0.6,1.275,0.03806228373702422,1.3235294117647058,0.3055555555555556
frozenset({'more_positive_or_negative_n'}),"frozenset({'has_zeros', 'weigth_of_list_wn', 'vs_str_error'})",0.29411764705882354,0.4117647058823529,0.17647058823529413,0.6,1.457142857142857,0.055363321799307974,1.4705882352941175,0.4444444444444446
"frozenset({'vs_str_error', 'more_positive_or_negative_n'})","frozenset({'has_zeros', 'weigth_of_list_wn'})",0.29411764705882354,0.4117647058823529,0.17647058823529413,0.6,1.457142857142857,0.055363321799307974,1.4705882352941175,0.4444444444444446
frozenset({'more_positive_or_negative_p'}),"frozenset({'vs_str_error', 'weigth_of_list_wp'})",0.29411764705882354,0.47058823529411764,0.17647058823529413,0.6,1.275,0.03806228373702422,1.3235294117647058,0.3055555555555556
"frozenset({'vs_str_error', 'more_positive_or_negative_p'})",frozenset({'weigth_of_list_wp'}),0.29411764705882354,0.47058823529411764,0.17647058823529413,0.6,1.275,0.03806228373702422,1.3235294117647058,0.3055555555555556
"frozenset({'has_zeros', 'more_positive_or_negative_n'})","frozenset({'vs_str_error', 'weigth_of_list_wn'})",0.29411764705882354,0.4117647058823529,0.17647058823529413,0.6,1.457142857142857,0.055363321799307974,1.4705882352941175,0.4444444444444446
"frozenset({'has_zeros', 'vs_str_error', 'more_positive_or_negative_n'})",frozenset({'weigth_of_list_wn'}),0.29411764705882354,0.4117647058823529,0.17647058823529413,0.6,1.457142857142857,0.055363321799307974,1.4705882352941175,0.4444444444444446
"frozenset({'vs_str_error', 'more_positive_or_negative_p'})",frozenset({'has_zeros'}),0.29411764705882354,0.9411764705882353,0.29411764705882354,1.0,1.0625,0.017301038062283725,inf,0.08333333333333327
frozenset({'more_positive_or_negative_n'}),"frozenset({'vs_str_error', 'weigth_of_list_wn'})",0.29411764705882354,0.4117647058823529,0.17647058823529413,0.6,1.457142857142857,0.055363321799307974,1.4705882352941175,0.4444444444444446
frozenset({'more_positive_or_negative_p'}),"frozenset({'has_zeros', 'vs_str_error'})",0.29411764705882354,0.9411764705882353,0.29411764705882354,1.0,1.0625,0.017301038062283725,inf,0.08333333333333327
frozenset({'more_positive_or_negative_p'}),"frozenset({'has_zeros', 'vs_str_error', 'weigth_of_list_wp'})",0.29411764705882354,0.47058823529411764,0.17647058823529413,0.6,1.275,0.03806228373702422,1.3235294117647058,0.3055555555555556
"frozenset({'has_zeros', 'more_positive_or_negative_p'})",frozenset({'vs_str_error'}),0.29411764705882354,1.0,0.29411764705882354,1.0,1.0,0.0,inf,0.0
frozenset({'more_positive_or_negative_p'}),frozenset({'vs_str_error'}),0.29411764705882354,1.0,0.29411764705882354,1.0,1.0,0.0,inf,0.0
frozenset({'more_positive_or_negative_n'}),frozenset({'vs_str_error'}),0.29411764705882354,1.0,0.29411764705882354,1.0,1.0,0.0,inf,0.0
"frozenset({'has_zeros', 'more_positive_or_negative_n'})",frozenset({'vs_str_error'}),0.29411764705882354,1.0,0.29411764705882354,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'more_positive_or_negative_n'})",frozenset({'has_zeros'}),0.29411764705882354,0.9411764705882353,0.29411764705882354,1.0,1.0625,0.017301038062283725,inf,0.08333333333333327
frozenset({'more_positive_or_negative_n'}),"frozenset({'has_zeros', 'vs_str_error'})",0.29411764705882354,0.9411764705882353,0.29411764705882354,1.0,1.0625,0.017301038062283725,inf,0.08333333333333327
frozenset({'is_sorted'}),"frozenset({'has_zeros', 'vs_str_error', 'more_positive_or_negative_e'})",0.23529411764705882,0.35294117647058826,0.11764705882352941,0.5,1.4166666666666665,0.03460207612456746,1.2941176470588234,0.3846153846153845
"frozenset({'has_zeros', 'is_sorted', 'vs_str_error'})",frozenset({'more_positive_or_negative_e'}),0.23529411764705882,0.35294117647058826,0.11764705882352941,0.5,1.4166666666666665,0.03460207612456746,1.2941176470588234,0.3846153846153845
"frozenset({'has_zeros', 'is_sorted'})","frozenset({'vs_str_error', 'more_positive_or_negative_e'})",0.23529411764705882,0.35294117647058826,0.11764705882352941,0.5,1.4166666666666665,0.03460207612456746,1.2941176470588234,0.3846153846153845
"frozenset({'vs_str_error', 'is_sorted'})","frozenset({'has_zeros', 'more_positive_or_negative_e'})",0.23529411764705882,0.35294117647058826,0.11764705882352941,0.5,1.4166666666666665,0.03460207612456746,1.2941176470588234,0.3846153846153845
"frozenset({'vs_str_error', 'is_sorted'})","frozenset({'has_zeros', 'weigth_of_list_wp'})",0.23529411764705882,0.47058823529411764,0.11764705882352941,0.5,1.0625,0.00692041522491349,1.0588235294117647,0.07692307692307687
"frozenset({'has_zeros', 'is_sorted', 'vs_str_error'})",frozenset({'weigth_of_list_wp'}),0.23529411764705882,0.47058823529411764,0.11764705882352941,0.5,1.0625,0.00692041522491349,1.0588235294117647,0.07692307692307687
"frozenset({'has_zeros', 'is_sorted'})","frozenset({'vs_str_error', 'weigth_of_list_wp'})",0.23529411764705882,0.47058823529411764,0.11764705882352941,0.5,1.0625,0.00692041522491349,1.0588235294117647,0.07692307692307687
